9.33122554e+00 1.10929323e+02 2.96076430e-07 2.30000000e-04 2.96076430e-07 2.30000000e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.55994815e+02
9.33204868e+00 1.11190548e+02 2.96076383e-07 2.30000000e-04 2.96251342e-07 2.30000430e-04 1.89260270e-14 9.61368483e+00 9.61368483e+00 1.55999444e+02
9.33466010e+00 1.12023221e+02 2.96075615e-07 2.29500000e-04 2.96776575e-07 2.29500467e-04 3.78520484e-14 1.92881418e+01 1.92881418e+01 1.56526588e+02
9.33921200e+00 1.13489011e+02 2.96072247e-07 2.29000000e-04 2.97654066e-07 2.29001045e-04 5.67780718e-14 2.90919921e+01 2.90919921e+01 1.57067598e+02
9.34581404e+00 1.15647884e+02 2.96062754e-07 2.28500000e-04 2.98887276e-07 2.28505695e-04 7.57041097e-14 3.91010141e+01 3.91010141e+01 1.57621475e+02
9.35486633e+00 1.18672519e+02 2.96040837e-07 2.27500000e-04 3.00480602e-07 2.27508999e-04 9.46301374e-14 4.94170860e+01 4.94170860e+01 1.58713503e+02
9.36397700e+00 1.21793776e+02 2.96008445e-07 2.26500000e-04 3.02440769e-07 2.26513117e-04 1.13556165e-13 5.99630785e+01 5.99630785e+01 1.59826891e+02
9.38227047e+00 1.28302711e+02 2.95912267e-07 2.24500000e-04 3.04777190e-07 2.24519421e-04 1.32482192e-13 7.15431501e+01 7.15431501e+01 1.62029061e+02
9.40085739e+00 1.35261203e+02 2.95772303e-07 2.22500000e-04 3.07502350e-07 2.22526618e-04 1.51408220e-13 8.36605271e+01 8.36605271e+01 1.64277844e+02
9.41566256e+00 1.41065730e+02 2.95630564e-07 2.20500000e-04 3.10629715e-07 2.20504425e-04 1.70334029e-13 9.58643663e+01 9.58643663e+01 1.66600357e+02
9.44844536e+00 1.54801110e+02 2.95222999e-07 2.17500000e-04 3.14199358e-07 2.17543855e-04 1.89260278e-13 1.10983875e+02 1.10983875e+02 1.70075333e+02
9.48767548e+00 1.72981135e+02 2.94568802e-07 2.13500000e-04 3.18236104e-07 2.13547570e-04 2.08186306e-13 1.28329569e+02 1.28329569e+02 1.74865656e+02
9.53741306e+00 1.99116835e+02 2.93488406e-07 2.08500000e-04 3.22818589e-07 2.08521823e-04 2.27112312e-13 1.49325224e+02 1.49325224e+02 1.81096071e+02
9.67071179e+00 2.90680663e+02 2.89326651e-07 1.96000000e-04 3.28157017e-07 1.96000596e-04 2.46038374e-13 1.93812597e+02 1.93812597e+02 1.97628026e+02
