6.74882037e+00 2.68442576e-02 1.20177242e-07 8.69500000e-04 1.52756741e-07 8.69620060e-04 2.27720501e-13 1.34822834e+01
6.85395121e+00 3.85029875e-02 1.28599692e-07 8.29500000e-04 1.62964542e-07 8.29596605e-04 2.43688812e-13 1.49894571e+01
6.95908206e+00 5.50939127e-02 1.37128548e-07 7.90500000e-04 1.73165593e-07 7.90637342e-04 2.58984239e-13 1.66430300e+01
7.06421290e+00 7.86586064e-02 1.45723725e-07 7.53000000e-04 1.83334917e-07 7.53132883e-04 2.73477666e-13 1.84619965e+01
7.16934374e+00 1.12072488e-01 1.54349374e-07 7.17000000e-04 1.93397389e-07 7.17072952e-04 2.86896128e-13 2.04559413e+01
7.27447458e+00 1.59384254e-01 1.62975144e-07 6.82000000e-04 2.03371097e-07 6.82058529e-04 2.99348268e-13 2.26612567e+01
7.37960543e+00 2.26293861e-01 1.71577173e-07 6.48000000e-04 2.13223176e-07 6.48096106e-04 3.10723463e-13 2.51006826e+01
7.48473627e+00 3.20824697e-01 1.80138328e-07 6.15500000e-04 2.22941788e-07 6.15548903e-04 3.20949213e-13 2.78001289e+01
7.58986711e+00 4.54268273e-01 1.88647805e-07 5.84000000e-04 2.32454343e-07 5.84044419e-04 3.29803867e-13 3.07718053e+01
7.69499795e+00 6.42509136e-01 1.97100624e-07 5.53500000e-04 2.41879774e-07 5.53576886e-04 3.37746415e-13 3.40914294e+01
7.80012879e+00 9.07876992e-01 2.05496107e-07 5.24000000e-04 2.51186309e-07 5.24101069e-04 3.44674119e-13 3.77891245e+01
7.90525964e+00 1.28172332e+00 2.13835768e-07 4.96000000e-04 2.60279264e-07 4.96092233e-04 3.50207431e-13 4.18605559e+01
8.01039048e+00 1.80798145e+00 2.22120075e-07 4.69000000e-04 2.69266551e-07 4.69081296e-04 3.54826966e-13 4.63988357e+01
8.11552132e+00 2.54803938e+00 2.30344590e-07 4.43000000e-04 2.78168220e-07 4.43073082e-04 3.58657605e-13 5.14689086e+01
8.22065216e+00 3.58732607e+00 2.38494864e-07 4.18500000e-04 2.86825873e-07 4.18564081e-04 3.61141463e-13 5.70377748e+01
8.32578301e+00 5.04407081e+00 2.46540224e-07 3.95000000e-04 2.95353826e-07 3.95059122e-04 3.62875103e-13 6.32420831e+01
8.43091385e+00 7.08072510e+00 2.54427269e-07 3.72500000e-04 3.03713420e-07 3.72548498e-04 3.63895471e-13 7.01538610e+01
8.53604469e+00 9.91847931e+00 2.62073293e-07 3.51000000e-04 3.11824078e-07 3.51044989e-04 3.64161915e-13 7.78402824e+01
8.64117553e+00 1.38552212e+01 2.69361441e-07 3.31000000e-04 3.19356613e-07 3.31045702e-04 3.62777138e-13 8.61735385e+01
8.74630638e+00 1.92872084e+01 2.76139394e-07 3.12500000e-04 3.26106196e-07 3.12540960e-04 3.59476380e-13 9.51118962e+01
8.85143722e+00 2.67349324e+01 2.82224403e-07 2.95000000e-04 3.32078339e-07 2.95035181e-04 3.54857302e-13 1.04835166e+02
8.95656806e+00 3.68747453e+01 2.87416376e-07 2.78500000e-04 3.37050530e-07 2.78541593e-04 3.48718436e-13 1.15333939e+02
9.06169890e+00 5.05807572e+01 2.91519387e-07 2.63500000e-04 3.40520727e-07 2.63532105e-04 3.39892160e-13 1.26211593e+02
9.16682975e+00 6.89873852e+01 2.94368543e-07 2.49500000e-04 3.42538290e-07 2.49530609e-04 3.29123615e-13 1.37649020e+02
9.27196059e+00 9.35919542e+01 2.95855395e-07 2.36500000e-04 3.42941607e-07 2.36527220e-04 3.16298479e-13 1.49528369e+02
9.37709143e+00 1.26426545e+02 2.95943696e-07 2.25000000e-04 3.41340720e-07 2.25068218e-04 3.00339695e-13 1.61161025e+02
9.48222227e+00 1.70332621e+02 2.94670378e-07 2.14000000e-04 3.38286237e-07 2.14126225e-04 2.83227459e-13 1.73370581e+02
9.58735312e+00 2.29362942e+02 2.92135360e-07 2.03500000e-04 3.33810251e-07 2.03519072e-04 2.64964420e-13 1.86153874e+02
9.69248396e+00 3.09318212e+02 2.88489180e-07 1.94000000e-04 3.27711137e-07 1.94014025e-04 2.44662196e-13 1.98741651e+02
9.79761480e+00 4.18420422e+02 2.83924624e-07 1.84000000e-04 3.21023323e-07 1.84056133e-04 2.25350106e-13 2.13452484e+02
