9.326919e+00 7.470792e-01 2.404129e-06 2.421179e-03 2.593895e-06 2.985346e-03 1.591343e-11 9.909178e+00 2.058946e-13 9.873185e+00 -1.423005e-04 1.099811e+02 9.256133e+03
9.416501e+00 9.843590e-01 2.413197e-06 2.290034e-03 2.592912e-06 2.807648e-03 1.503906e-11 1.061716e+01 1.723321e-13 1.082310e+01 -1.466697e-04 1.266548e+02 7.660057e+03
9.506083e+00 1.296818e+00 2.421035e-06 2.164991e-03 2.594512e-06 2.646022e-03 1.433957e-11 1.149176e+01 1.446631e-13 1.183337e+01 -1.540907e-04 1.463122e+02 6.367657e+03
9.595664e+00 1.708232e+00 2.427741e-06 2.045353e-03 2.594597e-06 2.496781e-03 1.364008e-11 1.242334e+01 1.250888e-13 1.291023e+01 -1.612059e-04 1.761563e+02 5.460412e+03
9.685246e+00 2.249913e+00 2.433406e-06 1.931531e-03 2.593225e-06 2.345281e-03 1.294059e-11 1.340971e+01 1.029945e-13 1.417738e+01 -1.679627e-04 1.993505e+02 4.464372e+03
9.774828e+00 2.963086e+00 2.438111e-06 1.823043e-03 2.592632e-06 2.209724e-03 1.232853e-11 1.454989e+01 8.766399e-14 1.549996e+01 -1.765759e-04 2.359531e+02 3.777737e+03
9.864410e+00 3.902000e+00 2.441935e-06 1.719885e-03 2.592959e-06 2.085409e-03 1.180391e-11 1.588040e+01 7.555556e-14 1.690739e+01 -1.876538e-04 2.833752e+02 3.240530e+03
9.953992e+00 5.138025e+00 2.444948e-06 1.621682e-03 2.594380e-06 1.971088e-03 1.136673e-11 1.744736e+01 6.587155e-14 1.840441e+01 -2.018573e-04 3.437099e+02 2.814623e+03
1.004357e+01 6.765101e+00 2.447217e-06 1.528329e-03 2.592392e-06 1.854643e-03 1.084211e-11 1.900247e+01 5.580806e-14 2.015683e+01 -2.131126e-04 4.051891e+02 2.377856e+03
1.013316e+01 8.906960e+00 2.448799e-06 1.439739e-03 2.594075e-06 1.754817e-03 1.049237e-11 2.101309e+01 4.917836e-14 2.190806e+01 -2.317175e-04 4.989066e+02 2.091209e+03
1.022274e+01 1.172634e+01 2.449746e-06 1.355566e-03 2.592395e-06 1.652940e-03 1.005519e-11 2.302599e+01 4.222875e-14 2.395650e+01 -2.471057e-04 5.981873e+02 1.793495e+03
1.031232e+01 1.543757e+01 2.450106e-06 1.275847e-03 2.592272e-06 1.560589e-03 9.705441e-12 2.542873e+01 3.679887e-14 2.611343e+01 -2.674286e-04 7.290713e+02 1.562089e+03
1.040190e+01 2.032283e+01 2.449921e-06 1.200284e-03 2.593962e-06 1.477291e-03 9.443132e-12 2.832412e+01 3.260526e-14 2.836199e+01 -2.942226e-04 9.039502e+02 1.384288e+03
1.049148e+01 2.674954e+01 2.449229e-06 1.128810e-03 2.592243e-06 1.392697e-03 9.093386e-12 3.123917e+01 2.829743e-14 3.097451e+01 -3.169772e-04 1.100611e+03 1.202321e+03
1.058106e+01 3.522283e+01 2.448062e-06 1.061007e-03 2.592554e-06 1.316527e-03 8.831077e-12 3.477132e+01 2.497733e-14 3.370296e+01 -3.475808e-04 1.361675e+03 1.062685e+03
