8.488961e+00 5.595339e-02 2.239400e-06 3.968001e-03 2.469659e-06 4.898894e-03 2.203397e-11 4.596042e+00 7.789555e-13 4.583026e+00 -7.688302e-05 2.277033e+01 4.333881e+04
8.638397e+00 8.901967e-02 2.281560e-06 3.647001e-03 2.469105e-06 4.363438e-03 1.923601e-11 4.814615e+00 5.215799e-13 5.451405e+00 -7.202161e-05 2.519554e+01 2.743912e+04
8.787833e+00 1.414633e-01 2.317495e-06 3.346001e-03 2.468125e-06 3.890263e-03 1.661292e-11 5.020574e+00 3.433014e-13 6.474337e+00 -6.656306e-05 2.754386e+01 1.723250e+04
8.937269e+00 2.245869e-01 2.347768e-06 3.066001e-03 2.469435e-06 3.482786e-03 1.433957e-11 5.262041e+00 2.265422e-13 7.645201e+00 -6.195268e-05 3.036680e+01 1.093694e+04
9.086705e+00 3.562740e-01 2.372944e-06 2.804001e-03 2.469628e-06 3.117708e-03 1.224110e-11 5.482220e+00 1.466607e-13 9.026984e+00 -5.667334e-05 3.311057e+01 6.857156e+03
9.236141e+00 5.648204e-01 2.393581e-06 2.561001e-03 2.468865e-06 2.792561e-03 1.031750e-11 5.665146e+00 9.278022e-14 1.064695e+01 -5.081550e-05 3.546029e+01 4.226518e+03
9.385577e+00 8.949788e-01 2.410210e-06 2.335001e-03 2.469732e-06 2.505970e-03 8.743640e-12 5.910151e+00 5.765239e-14 1.252685e+01 -4.627573e-05 3.707445e+01 2.572136e+03
9.535013e+00 1.417522e+00 2.423321e-06 2.126001e-03 2.469733e-06 2.254448e-03 7.344658e-12 6.133582e+00 3.787297e-14 1.468066e+01 -4.154966e-05 4.230868e+01 1.662346e+03
9.684449e+00 2.244405e+00 2.433359e-06 1.932504e-03 2.467079e-06 2.019903e-03 5.945675e-12 6.154119e+00 2.179902e-14 1.730125e+01 -3.470680e-05 4.130226e+01 9.449496e+02
9.833885e+00 3.552692e+00 2.440726e-06 1.754439e-03 2.469911e-06 1.825939e-03 5.246184e-12 6.749180e+00 1.526935e-14 2.014154e+01 -3.463710e-05 5.040220e+01 6.558775e+02
9.983321e+00 5.622331e+00 2.445771e-06 1.590566e-03 2.470197e-06 1.646842e-03 4.546693e-12 7.288075e+00 1.025122e-14 2.351629e+01 -3.338891e-05 5.884587e+01 4.375725e+02
1.013276e+01 8.896066e+00 2.448794e-06 1.440125e-03 2.468319e-06 1.482431e-03 3.847202e-12 7.700216e+00 6.595188e-15 2.752455e+01 -3.069755e-05 6.594717e+01 2.804481e+02
1.028219e+01 1.407401e+01 2.450048e-06 1.302189e-03 2.468095e-06 1.338828e-03 3.497456e-12 8.757166e+00 4.887088e-15 3.206815e+01 -3.266072e-05 8.570599e+01 2.074735e+02
1.043163e+01 2.226352e+01 2.449745e-06 1.176101e-03 2.469956e-06 1.214441e-03 3.497456e-12 1.097310e+01 4.375652e-15 3.713274e+01 -4.214841e-05 1.342736e+02 1.858080e+02
1.058106e+01 3.522283e+01 2.448062e-06 1.061001e-03 2.468515e-06 1.097173e-03 3.322583e-12 1.308228e+01 3.536515e-15 4.322945e+01 -4.897936e-05 1.914536e+02 1.504645e+02
