9.8849191e+00 0.0000000e+00 2.2014032e-07 1.5301039e-04 2.2103168e-07 1.5515908e-04 2.4485121e-14 4.6381208e+01 6.8356621e-04 0.0000000e+00
9.9127386e+00 0.0000000e+00 2.2022712e-07 1.5024311e-04 2.2102287e-07 1.5213976e-04 2.2905796e-14 4.5201657e+01 6.0744565e-04 0.0000000e+00
9.9399772e+00 0.0000000e+00 2.2030559e-07 1.4757548e-04 2.2101407e-07 1.4924540e-04 2.1403161e-14 4.3966149e+01 5.3842992e-04 0.0000000e+00
9.9666587e+00 0.0000000e+00 2.2037636e-07 1.4500211e-04 2.2100528e-07 1.4646832e-04 1.9972935e-14 4.2676481e+01 4.7591696e-04 0.0000000e+00
9.9928055e+00 0.0000000e+00 2.2044000e-07 1.4251805e-04 2.2099648e-07 1.4380142e-04 1.8611169e-14 4.1334529e+01 4.1936050e-04 0.0000000e+00
1.0018439e+01 0.0000000e+00 2.2049703e-07 1.4011866e-04 2.2098769e-07 1.4123822e-04 1.7314522e-14 3.9942934e+01 3.6827650e-04 0.0000000e+00
1.0043578e+01 0.0000000e+00 2.2054792e-07 1.3779963e-04 2.2097890e-07 1.3877269e-04 1.6079967e-14 3.8504610e+01 3.2222352e-04 0.0000000e+00
1.0068242e+01 0.0000000e+00 2.2059312e-07 1.3555693e-04 2.2097011e-07 1.3639931e-04 1.4904872e-14 3.7023031e+01 2.8080195e-04 0.0000000e+00
1.0092448e+01 0.0000000e+00 2.2063302e-07 1.3338682e-04 2.2096133e-07 1.3411293e-04 1.3787033e-14 3.5502438e+01 2.4364981e-04 0.0000000e+00
1.0116213e+01 0.0000000e+00 2.2066799e-07 1.3128578e-04 2.2095256e-07 1.3190880e-04 1.2724717e-14 3.3948115e+01 2.1043926e-04 0.0000000e+00
1.0139553e+01 0.0000000e+00 2.2069836e-07 1.2925053e-04 2.2094378e-07 1.2978249e-04 1.1716503e-14 3.2366135e+01 1.8086712e-04 0.0000000e+00
1.0162483e+01 0.0000000e+00 2.2072444e-07 1.2727800e-04 2.2093501e-07 1.2772992e-04 1.0761712e-14 3.0764712e+01 1.5466347e-04 0.0000000e+00
1.0185017e+01 0.0000000e+00 2.2074652e-07 1.2536530e-04 2.2092624e-07 1.2574727e-04 9.8601364e-15 2.9153732e+01 1.3157756e-04 0.0000000e+00
1.0207168e+01 0.0000000e+00 2.2076486e-07 1.2350972e-04 2.2091747e-07 1.2383096e-04 9.0124082e-15 2.7546120e+01 1.1138318e-04 0.0000000e+00
1.0228949e+01 0.0000000e+00 2.2077969e-07 1.2170871e-04 2.2090871e-07 1.2197770e-04 8.2199482e-15 2.5958087e+01 9.3870780e-05 0.0000000e+00
1.0250373e+01 0.0000000e+00 2.2079125e-07 1.1995988e-04 2.2089995e-07 1.2018437e-04 7.4853209e-15 2.4410717e+01 7.8849938e-05 0.0000000e+00
1.0271451e+01 0.0000000e+00 2.2079975e-07 1.1826096e-04 2.2089119e-07 1.1844807e-04 6.8123752e-15 2.2931062e+01 6.6145540e-05 0.0000000e+00
1.0292193e+01 0.0000000e+00 2.2080536e-07 1.1660984e-04 2.2088244e-07 1.1676611e-04 6.2064319e-15 2.1553523e+01 5.5596430e-05 0.0000000e+00
1.0312611e+01 0.0000000e+00 2.2080827e-07 1.1500451e-04 2.2087369e-07 1.1513592e-04 5.6744232e-15 2.0321220e+01 4.7054733e-05 0.0000000e+00
1.0332714e+01 0.0000000e+00 2.2080864e-07 1.1344306e-04 2.2086494e-07 1.1355513e-04 5.2246452e-15 1.9286058e+01 4.0383998e-05 0.0000000e+00
